ID,GEN_BANK_ID,M27_Root,M793_Root,M9_Root
MDP0000280322,#N/A,3.050308071,54.62501708,8.770823831
MDP0000280327,#N/A,1.230372309,0.866986647,1.165555875
MDP0000280339,#N/A,1.848643021,2.97128632,2.231592567
MDP0000280348,#N/A,0.242930653,0.17290332,0.127076799
MDP0000280349,#N/A,0.124290102,0.403249603,0.332468369
MDP0000280351,103456317,3.207257349,2.966386231,3.505222509
MDP0000280352,103456318,8.478756137,9.886001588,9.732587777
MDP0000280367,103418790,0,0.011208619,0
MDP0000280382,103455614,12.46214608,10.62746228,12.83646932
MDP0000280385,#N/A,1.033044914,2.473404774,1.19921018
MDP0000280386,103410691,2.402958307,2.141064972,2.500739089
MDP0000280388,103433901,6.762865032,12.82253494,10.06893635
MDP0000280395,103445204,0,0,0.027558824
MDP0000280399,#N/A,3.131789008,3.751582232,4.735695222
MDP0000280403,103454575,10.9853429,9.441494029,11.46340668
MDP0000280415,#N/A,0.176010134,0.201332168,0.116527027
MDP0000280416,#N/A,2.531378237,2.615344335,3.729009932
MDP0000280421,103451792,0.717022649,0.642887375,0.886538264
MDP0000280426,#N/A,1.920977652,1.480315129,3.014584872
MDP0000280429,#N/A,0,0,0
MDP0000280437,#N/A,0,0,0
MDP0000280440,#N/A,0.704436445,0.356601192,0.423371546
MDP0000280442,103437952,31.29573733,41.2367247,47.63658275
MDP0000280452,103453162,0.199815666,0.333048255,0.251976027
MDP0000280459,#N/A,0,0,0
MDP0000280463,103454996,11.01469667,5.880958376,6.97911556
MDP0000280468,103421085,0.711439771,0.682791682,0.898614507
MDP0000280469,103434746,8.921116042,7.263725014,12.27745603
MDP0000280471,103446174,6.992019106,5.756510532,4.669355762
MDP0000280476,103446268,0.020972431,0.006397245,0
MDP0000280481,#N/A,3.541124125,3.174995933,5.388679965
MDP0000280485,#N/A,0.725348848,0.966235876,0.907748598
MDP0000280486,#N/A,0.612847785,1.758224669,1.208673644
MDP0000280487,#N/A,0,0,0
MDP0000280495,103415003,0.030053277,0.082504677,0.035371892
MDP0000280497,103445814,0.583033568,0.203249617,0.359445803
MDP0000280500,103455417,0.41058702,1.803482516,0.579899759
MDP0000280501,#N/A,0.625011985,0.358532324,0.230568144
MDP0000280503,103455226,2.350941807,2.02703247,2.115213815
MDP0000280505,103406825,2.553996604,5.547770241,5.192155581
MDP0000280506,103415798,1.150724148,0.2864215,0.368388952
MDP0000280508,103434348,0.216942723,0.173707521,0.127667854
MDP0000280511,103453690,21.43505765,12.27904165,14.43069179
MDP0000280514,#N/A,1.19938334,1.341447472,1.176368082
MDP0000280525,103445798,7.088192358,12.28830592,8.702723053
MDP0000280526,#N/A,0.803158487,1.224941888,1.768053218
MDP0000280527,#N/A,1.466208677,4.719690624,2.822007257
MDP0000280530,#N/A,0.750686998,1.0991181,0.589025506
MDP0000280536,#N/A,0.287326604,0,0.042271954
MDP0000280540,103421311,0,0,0
MDP0000280551,#N/A,56.06383985,40.82756831,53.91431752
MDP0000280559,103424353,13.26627155,18.39347813,16.09829011
MDP0000280567,#N/A,10.99570436,12.68085123,13.76622186
MDP0000280573,#N/A,0,0,0
MDP0000280574,#N/A,2.249155712,2.417871145,2.852802745
MDP0000280578,#N/A,1.00909656,0.538660343,0.692812933
MDP0000280583,103429404,2.727092496,2.96883765,3.652433157
MDP0000280591,#N/A,5.561587813,5.861318178,5.157593307
MDP0000280595,#N/A,1.06290302,1.616324869,1.729334669
MDP0000280601,#N/A,4.129821107,3.201181466,3.087966214
MDP0000280609,#N/A,4.056649224,15.57201225,9.383779526
MDP0000280612,#N/A,17.81700431,12.98830616,17.6497376
MDP0000280613,#N/A,0,0.052824777,0
MDP0000280616,103436160,18.62597905,10.94092688,13.92558393
MDP0000280622,103450404,0,0,0
MDP0000280623,103400466,9.788676327,26.29728729,13.92612214
MDP0000280626,#N/A,8.898933408,4.161025351,5.680150506
MDP0000280627,103450689,0.257220692,0.784603301,0.908225357
MDP0000280630,#N/A,22.8286383,26.22564159,28.31843821
MDP0000280631,103420507,7.074140626,10.33863051,8.173579708
MDP0000280632,#N/A,13.64956166,8.131382542,10.3073792
MDP0000280634,103417279,0.358003068,0,0
MDP0000280635,#N/A,0.15682865,0.194164488,0.076004794
MDP0000280640,#N/A,11.64469784,10.62675309,12.91587695
MDP0000280642,103419843,2.447951324,1.939015109,1.456076369
MDP0000280643,103429272,0.056973964,0.078204759,0.100585219
MDP0000280644,#N/A,0.718469128,0.574338507,0.699822371
MDP0000280645,#N/A,2.024422111,2.074839839,1.715536786
MDP0000280646,103426994,0.01078693,0.004935525,0.012695924
MDP0000280652,#N/A,5.749519147,4.902139275,6.196315044
MDP0000280653,103419790,3.353614439,3.485404237,4.396186114
MDP0000280657,#N/A,0.14932931,0.142591602,0.175756553
MDP0000280662,#N/A,1.466208677,4.65655095,2.822007257
MDP0000280669,103437343,0,0,0
MDP0000280673,#N/A,0.760877141,0.578829982,0.528687437
MDP0000280674,#N/A,0.574983795,3.346402716,1.096319366
MDP0000280679,#N/A,1.628661845,0.87669289,3.358586102
MDP0000280680,#N/A,0.017148046,0.109844462,0
MDP0000280682,#N/A,0.014049002,0.064280752,0
MDP0000280685,#N/A,0.413080463,0.950418249,0.277819722
MDP0000280686,#N/A,0.692491977,8.66731125,2.602883399
MDP0000280688,#N/A,0,0,0
MDP0000280689,#N/A,0,0,0
MDP0000280691,103431975,9.246838118,49.44500036,21.13279072
MDP0000280694,#N/A,1.139001748,0.546945899,0.809653725
MDP0000280696,#N/A,0.711016546,0.390387984,0.418423606
MDP0000280698,#N/A,10.9238707,8.501306092,9.803067347
MDP0000280699,103404176,0.159735224,0.087703602,0.319606853
MDP0000280700,103404195,2.035117172,2.239820366,3.172124623
MDP0000280704,103442461,1.712406284,1.044674604,1.007727902
MDP0000280705,103411397,6.967212731,1.258259733,4.601887873
MDP0000280706,103416899,15.0175313,14.92036961,19.57642843
MDP0000280711,103443848,4.217689641,5.756937288,5.172682345
MDP0000280712,103443849,2.315594313,1.589239026,2.14137925
MDP0000280717,#N/A,2.578526837,2.438246326,2.141259674
MDP0000280722,#N/A,0.272233573,0.228359249,0.240308655
MDP0000280724,#N/A,0,0.017266351,0
MDP0000280727,#N/A,1.506170051,0.866986647,1.129395051
MDP0000280730,#N/A,0.016331472,0.014944825,0.057665102
MDP0000280733,103437415,2.524907276,1.754466033,2.453849562
MDP0000280742,#N/A,0,0,0
MDP0000280748,103409616,0,0,0
MDP0000280749,103446351,1.1251525,1.71603295,1.163755948
MDP0000280764,103446526,0.040418272,0,0.059464013
MDP0000280766,103446352,0.117094608,0.053576259,0.034454295
MDP0000280776,103404183,0.16934585,0,0.085420919
MDP0000280794,103442121,0.175612521,0.41782489,0.248029415
MDP0000280797,#N/A,0.094545984,0.048065788,0.012364229
MDP0000280798,103404120,0,0,0
MDP0000280801,#N/A,0.940376723,1.284179496,1.055714945
MDP0000280806,103448748,0,0.011255912,0
MDP0000280808,#N/A,0.762617747,0.495260142,1.331893538
MDP0000280809,103449383,3.735516579,2.024197661,2.931067875
MDP0000280817,#N/A,0.404082671,0.528247767,0.368828276
MDP0000280819,#N/A,3.439386619,1.918836844,2.197090971
MDP0000280820,#N/A,1.77444999,9.80071862,4.54990191
MDP0000280822,#N/A,0,0,0.09664996
MDP0000280824,#N/A,0.676447786,0.619012991,0.445470878
MDP0000280828,#N/A,13.38327054,22.61440695,12.81453993
MDP0000280831,#N/A,0.293867726,0.537832908,1.162137823
MDP0000280835,#N/A,3.298507954,3.736343302,6.631310389
MDP0000280840,#N/A,0,0.084094084,0
MDP0000280845,103405713,4.12043752,3.724789117,2.16957728
MDP0000280846,#N/A,10.48650654,9.559083546,12.4694109
MDP0000280847,103433989,1.609936686,1.223540498,1.509458264
MDP0000280855,103410058,2.799588499,1.59824038,2.267229232
MDP0000280856,#N/A,0,0,0
MDP0000280862,#N/A,8.412721804,8.234393726,5.452116908
MDP0000280865,#N/A,2.239702121,5.042511456,4.184236063
MDP0000280867,#N/A,10.19918668,8.328973485,8.343538408
MDP0000280871,103443983,0.328469616,0.356939248,0.362437349
MDP0000280877,103418836,5.374220985,7.404093188,6.371993775
MDP0000280882,103435520,0,0,0
MDP0000280885,#N/A,8.420178445,5.954057432,4.835035842
MDP0000280886,#N/A,1.06913246,2.413278612,1.577119392
MDP0000280895,103441448,0.504101834,0.279208091,0.452792417
MDP0000280898,103405108,0,0,0
MDP0000280901,103415691,8.779400822,13.24519851,16.27765136
MDP0000280903,103440393,5.184513882,2.396782021,5.025203138
MDP0000280908,#N/A,23.57019851,13.85064034,18.89182582
MDP0000280910,103446803,45.58262441,86.2378886,113.5927953
MDP0000280911,#N/A,11.38788008,13.40806776,14.31745371
MDP0000280921,103441176,0,0,0
MDP0000280924,#N/A,0.037135896,0.033982818,0.043707944
MDP0000280929,103409187,1.622593421,1.384158653,0.097105856
MDP0000280933,#N/A,3.772570146,5.858371311,4.978420476
MDP0000280936,103411217,5.684577289,3.334564028,3.716996369
MDP0000280938,103429053,3.593831253,5.024782196,4.629226247
MDP0000280944,#N/A,0.260573662,0.27570697,0.345024158
MDP0000280945,#N/A,2.329204455,3.016188568,3.51728145
MDP0000280947,#N/A,11.09053376,10.90041419,11.27181562
MDP0000280951,#N/A,0.023700552,0.065064664,0.055789814
MDP0000280952,103438104,22.83603166,14.45607146,18.97387571
MDP0000280958,#N/A,1.018893614,0.103598106,0.732850666
MDP0000280968,103438107,1.882712564,1.111521343,0.786287693
MDP0000280970,103435545,0,0,0.094002016
MDP0000280971,#N/A,3.256344831,3.250441086,3.413226635
MDP0000280974,#N/A,0.071757978,0,0.021114299
MDP0000280980,103419086,17.29077329,14.58316001,22.59656534
MDP0000280983,#N/A,14.16008132,12.05004088,13.39807044
MDP0000280985,#N/A,0.253276933,0.42718776,0.584509978
MDP0000280987,103435483,8.039185322,8.896087996,9.749085698
MDP0000280992,103422975,0.177124122,0.553790887,0.330077964
MDP0000280994,103436121,1.67865706,0.740633244,2.222700617
MDP0000281004,#N/A,3.587898881,3.05240861,4.189868688
MDP0000281005,103455492,1.088711331,1.83523917,1.888354988
MDP0000281013,#N/A,0.281658729,0.154646448,0.232053285
MDP0000281036,#N/A,0,0,0
MDP0000281041,#N/A,3.264987981,3.521299613,4.346026524
MDP0000281042,103439323,13.09469157,9.869693436,11.10146437
MDP0000281046,#N/A,11.39120207,10.20731532,15.4254148
MDP0000281050,103445522,0,0,0
MDP0000281051,103439485,0.616966739,0.705727837,0.544614853
MDP0000281057,#N/A,0,0.04986264,0
MDP0000281058,103404441,11.55676439,11.82218502,10.73484404
MDP0000281059,103444831,6.68735607,5.228358743,6.984412571
MDP0000281060,#N/A,4.953843733,4.543383147,4.779345108
MDP0000281062,103446676,1.874036469,1.486262824,1.470460102
MDP0000281064,103446857,2.786827118,2.729169384,2.301768434
MDP0000281065,#N/A,8.26535823,6.308210537,7.386899571
MDP0000281079,#N/A,2.383470561,1.767249028,1.8558008
MDP0000281080,#N/A,0.024152178,0.048623303,0.022741167
MDP0000281090,103440617,4.156083881,3.046169301,6.363714158
MDP0000281095,#N/A,3.332838087,6.692528504,4.735282824
MDP0000281096,#N/A,3.666945818,3.306105782,5.60175277
MDP0000281098,#N/A,0.074114437,0.090428855,0.058153789
MDP0000281101,#N/A,88.10946065,121.1331422,145.7155939
MDP0000281110,103402235,17.36653361,37.37445427,37.60409754
MDP0000281114,103402184,9.838691461,10.57056797,13.30970623
MDP0000281115,103441823,0.05398459,0.037050711,0.0476538
MDP0000281117,103402187,0.028720865,0,0
MDP0000281120,103449501,2.807198661,6.455057278,1.524921587
MDP0000281128,103449502,7.40477232,5.395333976,9.603145439
MDP0000281129,#N/A,16.19002305,12.78078944,12.70347901
MDP0000281141,#N/A,0.498109911,0.635155053,0.480542517
MDP0000281142,#N/A,0,0.033397824,0
MDP0000281144,103439273,4.376834629,2.450951263,3.017807007
MDP0000281145,103439292,0.271529217,0.352005724,0.142036681
MDP0000281146,103440891,3.579383298,4.896321863,7.817635985
MDP0000281152,#N/A,0,0,0
MDP0000281154,103444682,1.327230887,1.041034623,0.976321748
MDP0000281156,103444684,1.529537992,0.474081881,0.90011239
MDP0000281158,#N/A,5.256364811,0,7.466584974
MDP0000281159,#N/A,0.649400914,0.267744676,0.571145662
MDP0000281160,103443181,15.06977129,21.18168246,24.48487054
MDP0000281162,#N/A,6.068065984,3.861431942,4.420873592
MDP0000281166,#N/A,0,0.01631591,0
MDP0000281167,#N/A,0.121465327,0.166728201,0.214442098
MDP0000281170,#N/A,0,0,0
MDP0000281173,103417418,3.339192254,2.000738417,2.916412536
MDP0000281186,#N/A,5.047236316,2.63574739,4.318039232
MDP0000281188,103453953,28.42354838,26.3760683,34.93400067
MDP0000281216,103454739,1.777054368,1.461726697,0.070501512
MDP0000281224,#N/A,8.808270293,4.454594624,6.427106714
MDP0000281230,#N/A,1.00771234,0.680635291,1.04485368
MDP0000281231,103450048,1.372505457,1.199349223,1.036108083
MDP0000281232,#N/A,2.509258394,4.63743588,3.908817993
MDP0000281233,103415011,13.48643392,14.53823763,17.21472899
MDP0000281236,#N/A,27.39043117,45.64184513,44.35377398
MDP0000281249,#N/A,0.280136249,0.032043859,0.123642291
MDP0000281257,103455338,7.143474348,11.29546013,9.808955075
MDP0000281264,#N/A,0.01976385,0.144686168,0.023261516
MDP0000281268,#N/A,0.115681264,2.773510398,0.599076338
MDP0000281270,103435425,7.304296948,7.263604638,9.342286466
MDP0000281277,103406344,21.53495206,32.4129999,27.85486089
MDP0000281279,103438335,0.511079022,0.289226315,0.37991126
MDP0000281281,#N/A,0.030525318,0.083800562,0.053891208
MDP0000281291,#N/A,0,0,0
MDP0000281292,103401268,1.077344637,0.97427262,1.805043053
MDP0000281295,103401304,0,0,0.009803067
MDP0000281296,103401313,0,0,0
MDP0000281302,103418392,0.263022662,0.20057528,0.206380365
MDP0000281305,#N/A,0.476830427,0.138836867,0.229588566
MDP0000281307,#N/A,6.05554178,10.35002878,12.84075603
MDP0000281310,103405183,0.031494048,0.007205,0.023167276
MDP0000281332,#N/A,0.825646665,0.197603794,0.717610159
MDP0000281334,#N/A,23.36021163,20.77211085,20.11752804
MDP0000281346,#N/A,0.550532266,0.339905503,0.472309331
MDP0000281352,103414609,8.369352832,9.580596862,11.10487253
MDP0000281355,#N/A,7.26898994,15.86732805,13.36781911
MDP0000281356,#N/A,0.981343629,0.591637499,1.046307584
MDP0000281358,#N/A,0.925909389,0.489841664,1.072742605
MDP0000281359,#N/A,0.943420013,0.612955459,1.010445615
MDP0000281368,#N/A,0,0.011725939,0
MDP0000281371,#N/A,0.082806575,0.013777411,0.031010349
MDP0000281373,#N/A,0,0,0
MDP0000281384,103455402,0.403949354,0.34500801,0.285262468
MDP0000281389,#N/A,6.657867197,4.991089383,8.234576571
MDP0000281391,#N/A,0.012647149,0.011573324,0.014885352
MDP0000281392,103438334,1.685275381,1.739059222,2.05104767
MDP0000281393,103404476,0,0,0
MDP0000281394,103448488,0.88562061,0.742890214,1.129214087
MDP0000281395,#N/A,7.854338223,14.54077246,11.51987396
MDP0000281397,103438612,0.946707972,0.549377677,0.353298665
MDP0000281407,103438613,2.473475743,4.796383005,4.852023232
MDP0000281408,103438728,19.61523787,15.95420867,16.55692479
MDP0000281414,#N/A,3.484678774,6.786923537,4.884918305
MDP0000281415,103419895,94.98087189,100.0894731,107.1293178
MDP0000281417,#N/A,0,0.029154658,0.018749036
MDP0000281421,#N/A,0,0,0
MDP0000281422,#N/A,0.011387374,0,0.013402631
MDP0000281425,#N/A,2.052627543,1.618574899,3.032709224
MDP0000281427,103413044,3.212953803,3.255681868,2.711654919
MDP0000281431,#N/A,2.069125439,2.524591062,3.182131325
MDP0000281439,#N/A,0.213304964,1.236228615,0.167369443
MDP0000281445,#N/A,4.126248598,3.58629092,5.457761637
MDP0000281446,103434914,0,0,0
MDP0000281449,#N/A,8.828164235,17.87175034,12.764372
MDP0000281451,103450286,13.90089886,16.87322251,19.36950893
MDP0000281454,103436357,8.962490124,6.492147958,7.217468678
MDP0000281455,103436358,4.84920171,2.157374112,5.217225673
MDP0000281456,103436364,0.170228779,0.155775254,0.150265996
MDP0000281462,103449424,161.0347754,276.8153431,195.650986
MDP0000281463,#N/A,9.45900614,6.230737819,8.349745474
MDP0000281465,103409972,5.579813445,5.210256293,7.022978716
MDP0000281471,#N/A,5.868195003,5.704847202,6.505671966
MDP0000281474,#N/A,14.68941717,11.03595027,17.96958957
MDP0000281479,#N/A,6.004548898,4.942063021,6.957834453
MDP0000281481,103403509,1.726165636,1.170894532,1.989028157
MDP0000281490,#N/A,1.00523029,0.459939866,2.01131899
MDP0000281492,103401382,0,0,0
MDP0000281499,#N/A,0.365367703,0.704259923,1.061345425
MDP0000281501,#N/A,18.72995337,20.18522758,17.59854819
MDP0000281502,#N/A,0,0,0
MDP0000281503,#N/A,0.106247575,0.133686394,0.062525259
MDP0000281518,#N/A,23.50941807,29.43021671,35.77724297
MDP0000281521,#N/A,6.550633562,2.868709628,3.934937522
MDP0000281524,#N/A,1.069786363,0.048947729,3.08481844
MDP0000281525,103417527,3.810281617,0.630938256,0.398630954
MDP0000281526,103447717,1.100832611,1.567011907,1.343637203
MDP0000281527,#N/A,3.153910034,3.357561021,3.35712802
MDP0000281528,103409319,0,0,0
MDP0000281529,103422484,1.415938665,0.863810872,1.731875231
MDP0000281533,#N/A,0.007513319,0,0.008842973
MDP0000281535,103444476,22.04216977,28.58637799,25.75286168
MDP0000281540,103438268,1.835476048,5.48350529,7.751684735
MDP0000281545,103438483,0,0,0
MDP0000281547,#N/A,1.600032892,1.680119921,1.598683836
MDP0000281554,103443152,0.547735085,2.762327779,2.105919896
MDP0000281559,#N/A,0,0.024278964,0.078067658
MDP0000281561,#N/A,0.638480564,0.153755114,1.423846093
MDP0000281562,#N/A,0.697779536,0.595964635,0.675264479
MDP0000281568,#N/A,0.383269079,0.669569829,0.792837718
MDP0000281571,#N/A,0.349452296,0.201967285,0.064941456
MDP0000281582,#N/A,7.257762692,2.299699329,4.732515271
MDP0000281588,#N/A,1.616510516,0.897527514,1.325399137
MDP0000281590,103422647,0,0,0
MDP0000281591,103453305,3.75192898,4.61898869,5.241917956
MDP0000281593,#N/A,0.276173795,0.814335636,0.216699383
MDP0000281608,103444705,0.117389309,0.143229596,0.230273394
MDP0000281609,103435824,6.516257526,8.650251389,7.366716785
MDP0000281611,103438945,0.442480833,0.158788763,0.234865155
MDP0000281612,#N/A,0,0,0.05718456
MDP0000281613,#N/A,4.47233824,8.483462271,9.909622426
MDP0000281616,103430804,0,0,0
MDP0000281618,#N/A,6.539235056,6.367941627,6.215096047
MDP0000281626,#N/A,0.278237278,0.671252802,0.253050979
MDP0000281627,#N/A,1.25095325,0.807449987,0.729596104
MDP0000281628,#N/A,0.769775371,0.469610973,0.738226098
MDP0000281632,#N/A,0,0.228655819,0
MDP0000281635,103416809,0.253492856,0.679339752,0.170488128
MDP0000281647,#N/A,0,0,0
MDP0000281651,#N/A,10.44036854,10.98079689,10.61239035
MDP0000281653,103446285,0.049761044,0.007589335,0.009761233
MDP0000281660,#N/A,0,0,0
MDP0000281672,#N/A,1.57443664,2.262438378,2.605878662
MDP0000281677,103423698,0.291225558,0.117259394,0.171382296
MDP0000281685,#N/A,1.406783408,1.902400067,1.655745959
MDP0000281687,103453101,0,0,0
MDP0000281689,#N/A,1.149643655,1.014458915,1.280611967
MDP0000281692,#N/A,0.477517585,0.429925296,0.797713274
MDP0000281695,103440383,1.769729452,2.940874345,2.555734504
MDP0000281696,#N/A,1.485537584,2.382614516,1.579233863
MDP0000281697,103422279,0.950793203,0.886481021,0.971257749
MDP0000281698,#N/A,15.65454045,13.15062315,19.49521314
MDP0000281701,#N/A,12.30572978,11.1473766,18.73220167
MDP0000281703,#N/A,0,0,0
MDP0000281707,#N/A,3.779399014,1.782368737,2.565714308
MDP0000281711,103428932,1.12414969,2.05740421,1.614622857
MDP0000281713,#N/A,0.005056666,0,0
MDP0000281717,103441527,0,0.039326554,0
MDP0000281741,#N/A,0,0,0
MDP0000281742,#N/A,0,0,0.01429614
MDP0000281744,#N/A,0,0,0
MDP0000281746,103451871,0,0,0
MDP0000281749,103451872,3.566428741,4.086614638,5.438616618
MDP0000281757,103451873,8.67396566,2.487625679,4.799293094
MDP0000281758,103451874,3.396946279,3.093578728,3.69056653
MDP0000281765,103446091,3.079907055,2.464464028,2.056958112
MDP0000281766,103446156,0.668616477,0.367107966,0.723988001
MDP0000281773,#N/A,0.126746428,0.558836027,0.108492445
MDP0000281777,103422893,4.188533837,18.71496334,11.24418346
MDP0000281778,#N/A,0.003727836,0.003411319,0.008775124
MDP0000281784,#N/A,0,0,0
MDP0000281786,#N/A,27.19791068,37.84689918,36.080116
MDP0000281790,#N/A,3.863891102,3.641054528,3.695002308
MDP0000281791,#N/A,0.078611268,0.107904993,0.277569997
MDP0000281802,#N/A,4.267958145,2.589190892,4.350511587
MDP0000281804,103447091,49.68964207,72.17130187,60.48120284
MDP0000281805,#N/A,0.049549595,0.100761142,0.038879021
MDP0000281815,#N/A,7.699845492,5.973219041,9.472746599
MDP0000281816,#N/A,0.062691782,0.019122948,0
MDP0000281817,103425524,4.551423338,2.263200875,2.180391915
MDP0000281823,103404080,1.939018245,2.138982301,2.579166921
MDP0000281826,103404289,0,0.063569561,0
MDP0000281828,#N/A,0,0,0
MDP0000281842,103452341,0,0,0.137794119
MDP0000281843,103451865,0.960290583,1.213519772,0.618938762
MDP0000281844,103451870,0.298759437,0.190546516,0.436875827
MDP0000281846,#N/A,26.04814587,26.79142643,29.51778986
MDP0000281851,103422431,0,0.006021786,0
MDP0000281856,#N/A,0,0,0
MDP0000281863,#N/A,2.996962673,1.928133992,2.210366139
MDP0000281864,#N/A,0.855829091,0.513951153,1.589625829
MDP0000281865,#N/A,0.554578743,0.225846966,0.300731548
MDP0000281873,103447104,2.316941215,2.572067628,2.905795207
MDP0000281874,#N/A,0.850626482,0.875703137,1.439173717
MDP0000281875,#N/A,2.395228085,1.849714074,2.200287661
MDP0000281883,#N/A,2.473953248,2.235059132,2.336839297
MDP0000281884,#N/A,7.347523404,5.335302444,7.831521088
MDP0000281885,#N/A,43.02787732,64.87727772,63.81796843
MDP0000281888,#N/A,10.84982998,5.918299069,9.247993004
MDP0000281891,103424751,0,0.037050711,0
MDP0000281895,#N/A,0.6456412,0.635581331,0.736874861
MDP0000281900,#N/A,4.302736812,4.240284039,6.682352894
MDP0000281901,103454084,0,0,0
MDP0000281905,#N/A,6.747243173,6.416043196,7.583552355
MDP0000281921,#N/A,5.317266141,3.983692492,6.53276408
MDP0000281925,103408849,1.923614153,4.319054359,3.827864392
MDP0000281928,103408850,0.069271315,0.221864062,0.231002973
